City,Latitude,Longitude,Solar_Irradiance_kWh/m²/day,Temperature_C,Wind_Speed_m/s,PV_Power_kW,Wind_Power_kW,Electrolyzer_Efficiency_%,Hydrogen_Production_kg/day,Desalination_Power_kW,System_Efficiency_%,Feasibility_Score,Total_Renewable_Power_kW,Solar_Wind_Ratio,Power_per_H2,Latitude_India,Longitude_India,State,CAPEX_Total,OPEX_Annual,H2_Annual_kg,LCOH_USD_per_kg,LCOH_Band,Composite_Suitability_Index,Suitability_Band,Expected_Return
City-1303,24.351351003890517,-12.4326848225834,5.755451765322436,20.640655655135912,6.146448134960146,242,178,76.56137983974924,53,13.964506077430624,79.47109212644978,0.9529752112304016,420,1.3519553072625698,7.777777777777778,20.779569254772085,70.3728753148316,Rajasthan,933000,18660.0,18550,6.128739128409681,Very High (>$5),0.606673416933569,High,-0.052264856197212835
City-1304,23.645664297022,-13.369202743858851,6.094306601603899,19.097211418010573,5.956221671163767,240,179,74.8269781443787,53,13.072508032353806,81.20024195129626,0.96196108925917,419,1.3333333333333333,7.7592592592592595,28.119445029516058,86.6749884600294,Maharashtra,932500,18650.0,18550,6.125454702295849,Very High (>$5),0.6748542331294526,High,-0.05222754394379411
City-1305,23.50996579221864,-12.511049358681802,5.618839536244631,20.18720974542272,5.510758749550421,258,194,74.68641703694591,49,12.20143936625372,75.2586588980709,0.8998824677165971,452,1.323076923076923,9.04,30.635907791763746,81.67732903670687,Rajasthan,941000,18820.0,17150,6.685885043882495,Very High (>$5),0.20134348913808525,Very Low,-0.05806368597511667
City-1306,24.30834670277409,-12.814634316148652,5.887923782679576,20.301805819864335,5.9527221275191184,265,190,73.14127701194023,53,13.64988549523739,75.36076295996168,0.9193926642251188,455,1.387434554973822,8.425925925925926,33.06453685619128,78.63144305373463,Karnataka,974000,19480.0,18550,6.398062069743868,Very High (>$5),0.3594825442247888,Low,-0.05519409794019379
City-1307,25.59222755083441,-15.353203450230868,5.620957002117131,20.471054991814466,6.486050241131311,266,190,76.04287121547857,54,14.2710269990614,80.28791163315198,0.9630113314243948,456,1.3926701570680629,8.290909090909091,30.71130398198642,68.65318121568991,Tamil Nadu,983000,19660.0,18900,6.337604300167044,Very High (>$5),0.6861174899218571,High,-0.05455821085773868
City-1308,27.72641524834456,-12.535058730713908,5.599029979421072,20.95777051181294,6.498808780698648,273,188,74.5821650465662,55,12.293492243028291,76.61180647268907,0.9408041516838151,461,1.4444444444444444,8.232142857142858,32.02592124604688,77.51192383644016,Gujarat,995000,19900.0,19250,6.298334949560256,Very High (>$5),0.5243784418859256,Medium,-0.0541386409839547
City-1309,25.140612385793283,-16.211858516086686,6.46499111834516,21.37889193050441,6.406760529732948,248,191,73.35668938221555,50,11.942764697869393,81.34286742313809,0.9466578577069824,439,1.2916666666666667,8.607843137254902,25.09175288814209,76.15496210005465,Tamil Nadu,934500,18690.0,17500,6.506907951156246,Very High (>$5),0.5493432822576908,Medium,-0.056309137662101987
City-1310,24.19290071241537,-16.370257266057713,6.1369079928994825,20.59330842301226,5.711525172348207,240,187,74.4443322228681,52,12.79249075998543,78.69644764042708,0.939036460442419,427,1.2765957446808511,8.056603773584905,32.222376706197686,71.22437623950245,Maharashtra,936500,18730.0,18200,6.270032613345089,Very High (>$5),0.5011459641758125,Medium,-0.05383298832128203
City-1311,24.05586288061757,-15.25817027889389,6.372077862193548,19.86345901629348,6.117872333946944,272,198,73.0000476743629,51,14.396362079966153,80.87436866157974,0.9473111491527422,470,1.3668341708542713,9.038461538461538,21.201722695770126,81.12819207001314,Gujarat,977000,19540.0,17850,6.669445827463205,Very High (>$5),0.5603692974744998,Medium,-0.057906456520182406
City-1312,26.879762264586123,-13.060896733094197,6.220668205735791,20.64081632322757,6.497953217581707,271,187,73.63700697287422,56,13.973375019370671,76.81412073076089,0.9466784235764208,458,1.4414893617021276,8.035087719298245,33.42224984090792,87.42301814736572,Maharashtra,999500,19990.0,19600,6.21384095503771,Very High (>$5),0.5698601787273281,High,-0.053217891664571394
City-1313,26.980720934535444,-16.365210446699773,6.442950671307345,20.356801107026413,5.80994065604827,264,182,76.38918021985272,46,14.176149437683712,76.66941551460266,0.8989875298201602,446,1.4426229508196722,9.48936170212766,28.213885642306046,79.2437762212905,Karnataka,905000,18100.0,16100,6.849456458692632,Very High (>$5),0.17851479862352576,Very Low,-0.05958701545298495
City-1314,25.43735646230438,-12.536709224504692,5.890847654127028,22.48652996623809,6.308264054934822,252,194,73.02631238245596,57,12.0664783573613,80.55821525541599,0.9750750854879414,446,1.2923076923076924,7.689655172413793,32.259466549437406,82.29506552887892,Gujarat,999000,19980.0,19950,6.1017722613698,Very High (>$5),0.788684264822934,Very High,-0.05195731392825576
City-1315,27.859521698345755,-16.666259675406167,5.85555517586037,21.54387028762668,6.48798762458505,253,178,75.40680452488486,52,11.481877144437904,75.77386995925762,0.9217877164033246,431,1.4134078212290502,8.132075471698114,26.7847742677745,69.36900905132033,Maharashtra,936000,18720.0,18200,6.266685025190607,Very High (>$5),0.36917727504796766,Low,-0.053796653267595126
City-1316,23.465010056802576,-14.237330732482112,5.942839279098877,22.330693789296376,5.96157849362872,250,195,76.95362417470338,53,11.392816457504662,81.41963357887846,0.9667788335344364,445,1.2755102040816326,8.24074074074074,29.653665427947875,76.35333991633989,Karnataka,966500,19330.0,18550,6.348795678036395,Very High (>$5),0.7103693396902853,Very High,-0.05467683375848435
City-1317,27.708228063779245,-15.66723008564199,5.947267535138314,22.984863375506876,6.208071423844787,264,178,73.97927551195576,56,12.726057672956458,77.69311343821387,0.9522325498947316,442,1.4748603351955307,7.754385964912281,27.896039914041697,70.32716970328991,Tamil Nadu,979000,19580.0,19600,6.086393491727781,Very High (>$5),0.6133702806699719,High,-0.05178070729097499
City-1318,27.40802878220201,-14.402716280686164,6.12667659527615,21.968032848886192,6.2974010061536125,267,176,75.61764828806322,48,14.845302694962816,76.24283950792758,0.9052132058410346,443,1.5084745762711864,9.040816326530612,30.973842826329978,80.2559167107302,Karnataka,915000,18300.0,16800,6.636593516260884,Very High (>$5),0.23218078576949486,Very Low,-0.05758991374118345
City-1319,23.948409109427573,-13.61843431179136,6.436538641444163,20.053639155769776,6.308070640221291,255,199,73.39165402659955,47,12.543415450007837,77.62429623079431,0.9062589195915456,454,1.275,9.458333333333334,21.224449730458844,86.7696431642831,Rajasthan,929500,18590.0,16450,6.885205355691099,Very High (>$5),0.23743870959307337,Very Low,-0.059910304573554146
City-1320,24.022868603202703,-13.431197176701758,6.458201096490792,20.49070354350699,6.249980442450566,264,181,76.82577901418017,54,11.988354277646224,78.22880809161568,0.9514607348600344,445,1.4505494505494505,8.090909090909092,20.905281259858455,81.23555464943277,Karnataka,967500,19350.0,18900,6.237672594518427,Very High (>$5),0.595240635519805,High,-0.05348011579989486
City-1321,24.364583488618745,-15.297269813492704,5.807492883386827,20.21576054605746,5.867063788195752,276,185,76.08394659413786,56,13.484443554959665,79.61419142484137,0.9679228682238707,461,1.4838709677419355,8.087719298245615,23.706548510152196,69.53606096628843,Karnataka,1001500,20030.0,19600,6.226274853897214,Very High (>$5),0.7310438159039109,Very High,-0.05335495470432891
City-1322,24.828199309840528,-16.45748112870815,6.322669864233189,22.818092725443243,5.793617180892867,259,177,76.33299455222237,49,14.16859609606108,78.83537152369409,0.9284374841105189,436,1.4550561797752808,8.72,22.393170201697824,75.09332409970166,Rajasthan,916500,18330.0,17150,6.511810459849422,Very High (>$5),0.40974087953976107,Low,-0.056358482691126664
City-1323,27.26412368266751,-13.237149998635262,5.560240272489623,20.02324956699076,6.241524988811882,246,196,73.79125103456293,46,14.262770339502858,79.12199892435446,0.9103846422334928,442,1.248730964467005,9.404255319148936,33.07675349888302,79.01326758881703,Maharashtra,908000,18160.0,16100,6.872161839218685,Very High (>$5),0.2688237645414349,Very Low,-0.05979273745751193
City-1324,25.99115788155835,-14.95078791156258,6.294722068111495,19.340977532901647,6.125771531742945,272,181,76.78466491326252,58,12.822698100017243,81.35259694497023,0.992196617961618,453,1.4945054945054945,7.677966101694915,23.288209810370667,76.06415512266504,Maharashtra,1007500,20150.0,20300,6.047591152183464,Very High (>$5),0.9152309389645905,Very High,-0.051331117011736295
City-1325,25.00078807917327,-12.327433941550924,5.798154925823396,19.141754033355905,6.222672791913342,255,180,76.6378327636055,57,12.701531263966892,76.48181246439725,0.9533768364413758,435,1.408839779005525,7.5,34.637978837286965,84.67288020950345,Karnataka,981000,19620.0,19950,5.991830418822597,Very High (>$5),0.6220881678133935,High,-0.05067483879256964
City-1326,23.858401532037604,-12.460703221797043,6.300199162746757,21.954675257139755,5.952307688668872,258,187,76.01716369743983,59,12.186084122155789,78.16966376577128,0.974215475007696,445,1.372340425531915,7.416666666666667,25.053436876566604,84.29342009419979,Rajasthan,1010500,20210.0,20650,5.962792107302362,Very High (>$5),0.7849283337121838,Very High,-0.0503282108023689
City-1327,27.770426521282268,-14.66505104267225,5.935346256059815,20.84329434165038,6.398722083574452,267,175,76.46031144047514,54,13.891525600137223,78.20602893274715,0.9500604742579484,442,1.5170454545454546,8.036363636363637,22.73176873533049,80.23662040206443,Rajasthan,961500,19230.0,18900,6.198989353622189,Very High (>$5),0.5871352524277769,High,-0.053053456873072675
City-1328,27.81706625735841,-15.558392684705003,6.038886970848086,22.917474341851342,5.966508487690939,252,189,75.93945130025239,50,13.545691377591693,80.21660075532905,0.9419571664434706,441,1.3263157894736841,8.647058823529411,31.845477607137187,75.4691589026541,Tamil Nadu,935500,18710.0,17500,6.513870934517569,Very High (>$5),0.5153864639838787,Medium,-0.056379199737100434
City-1329,24.042310963877707,-14.261592909069329,5.708558903029554,21.81062837319489,5.831110594906552,262,194,76.97682867730913,56,14.68116551944324,79.10941824254627,0.9657971054922182,456,1.3435897435897435,8.0,29.880616632513142,73.10672747526488,Maharashtra,1001000,20020.0,19600,6.223166379182338,Very High (>$5),0.7147360756637364,Very High,-0.05332074029168214
City-1330,26.08540656155796,-15.731039057730086,5.66968574671774,19.92991891888218,5.758693966279724,263,180,75.74761593115669,56,12.7091390574979,79.24292485470131,0.9644376734375706,443,1.4530386740331491,7.771929824561403,27.472935746797084,70.11748636426259,Gujarat,981000,19620.0,19600,6.098827390587287,Very High (>$5),0.7056597018957435,Very High,-0.051923564582579844
City-1331,27.84081963888092,-12.160872107056331,5.6761983237164895,19.895844718547675,6.206167379723272,246,188,76.06689298992319,53,12.183018276138943,81.17438847056054,0.9635933635767812,434,1.3015873015873016,8.037037037037036,28.330453264064467,75.09795366973108,Maharashtra,952000,19040.0,18550,6.25354732073528,Very High (>$5),0.6871205168041303,High,-0.05365367941138598
City-1332,27.07898052545838,-12.399289125072167,6.16174713584096,20.59918515873188,5.684621459677056,250,195,75.57175084451475,54,13.62627344492686,80.16878799643011,0.9609746453243412,445,1.2755102040816326,8.090909090909092,30.78802667408396,76.26345034415439,Maharashtra,974500,19490.0,18900,6.2828030422307055,Very High (>$5),0.6715348942342231,High,-0.053971244225921325
City-1333,25.30828535846325,-15.040270009606363,6.451170857184648,22.760204251650357,5.792616146759355,264,198,73.79906900983447,48,13.511057176860955,75.57893515813295,0.8973673944934094,462,1.3266331658291457,9.428571428571429,23.426821119969482,81.51645850208148,Tamil Nadu,945000,18900.0,16800,6.854186746302225,Very High (>$5),0.1761398346254424,Very Low,-0.05962998660092844
City-1334,24.637257697957928,-13.599628397589331,6.192652205557907,20.907281920245364,6.116131120037996,263,187,73.46318280849705,56,14.462409960236997,77.85714264531569,0.9527272334732394,450,1.398936170212766,7.894736842105263,34.94500874085113,81.16319648595147,Gujarat,991500,19830.0,19600,6.164105359599689,Very High (>$5),0.6168787718129588,High,-0.05266410998300948
City-1335,25.675583292891037,-12.18000124714139,6.199607427481727,20.22866105644949,6.041756680502052,273,193,76.54071768529984,53,11.548986061153151,80.89394418589441,0.9631062897612938,466,1.407216494845361,8.62962962962963,34.62189743220175,69.40216279282514,Tamil Nadu,986500,19730.0,18550,6.480172722589657,Very High (>$5),0.6822452909808717,High,-0.05603872681605488
City-1336,23.685597017384232,-16.385390151220008,5.723497776615044,20.48001673531799,5.739950782390464,269,189,73.48326702789629,46,13.659158315176814,79.02337687758455,0.9086302420495888,458,1.4157894736842105,9.74468085106383,29.754885295204055,75.90518630862316,Gujarat,920500,18410.0,16100,6.966767591410571,Very High (>$5),0.2579189264197989,Very Low,-0.06063547878512786
City-1337,27.141103436557906,-12.269983075625436,6.090846627321712,21.600433715534383,5.840563644563336,242,184,73.04433575244468,59,13.54663254605297,81.77560380786863,0.9929764223762408,426,1.308108108108108,7.1,22.993136763937176,71.63557734434724,Karnataka,990000,19800.0,20650,5.841825023482769,Very High (>$5),0.9298263854719868,Very High,-0.04884715831810017
City-1338,27.470778875489884,-15.54959663549498,5.776234392327468,19.920898780817215,6.477030821681318,275,179,74.31816830852308,45,12.000025882438203,77.93836875644165,0.8989962529343507,454,1.5277777777777777,9.869565217391305,30.20342363646937,71.13625410633611,Gujarat,903500,18070.0,15750,6.990061629950263,Very High (>$5),0.17821642429582638,Very Low,-0.06083948054423536
City-1339,27.47342159012497,-14.362281550064118,6.15296446148199,19.64509866973655,5.844964488476718,266,198,75.02726414988521,50,13.97960005499565,77.47596445751441,0.9219280020977954,464,1.3366834170854272,9.098039215686274,21.082976134687637,84.54604299474492,Tamil Nadu,963000,19260.0,17500,6.705352976953949,Very High (>$5),0.36629112311359624,Low,-0.058248885874033346
City-1340,27.414808076928107,-12.978658387638347,6.164674445547751,21.03461578935122,5.5414733179764255,259,187,76.90922213127448,53,14.588645023754168,81.11420026930665,0.964310366661405,446,1.377659574468085,8.25925925925926,20.45978753308709,68.83830433432514,Maharashtra,963500,19270.0,18550,6.329089121353405,Very High (>$5),0.6927652568292668,High,-0.05446767327566753
City-1341,25.664098274260244,-16.49386125214148,6.218862806235544,21.26932042671874,6.122663005107434,244,195,75.45369422209858,48,14.406017761711585,76.47226856127308,0.9063446279563327,439,1.2448979591836735,8.959183673469388,23.865243327668203,76.38365751804243,Gujarat,920500,18410.0,16800,6.67648560843513,Very High (>$5),0.24055571493602856,Very Low,-0.05797388182695294
City-1342,25.036379885052717,-14.671920823563148,6.352966111417857,22.79608596975328,5.706801222003153,249,189,76.56270419798112,46,12.600474143650674,78.46467105366774,0.9110591423902044,438,1.3105263157894738,9.319148936170214,26.939344351089744,71.36407311533037,Gujarat,900500,18010.0,16100,6.815398387903553,Very High (>$5),0.2695462458124567,Very Low,-0.059275862348969685
City-1343,25.13984949705741,-12.362052721709052,6.19140595524461,22.40455063272061,5.604380823960929,255,187,73.30229915954696,59,12.47093296886914,79.84138217660067,0.9801410029892098,442,1.3563829787234043,7.366666666666666,33.024087581125706,85.58660431356948,Rajasthan,1007500,20150.0,20650,5.945089607231202,Very High (>$5),0.8341985695866498,Very High,-0.05011523611843604
City-1344,26.168332994164093,-15.440516765403158,6.425204346646216,20.4305706532636,5.842828650596895,250,187,74.78723783588818,57,13.490737339263935,78.14832601906801,0.9619106896437444,437,1.3297872340425532,7.5344827586206895,30.90753604649462,79.1408102655007,Maharashtra,986500,19730.0,19950,6.025423759600909,Very High (>$5),0.6869846857620854,High,-0.05107167157023633
City-1345,25.997554776267297,-16.268286448154374,6.126782345664192,19.272422101328655,5.86526112435772,269,183,76.28821186628656,57,12.836739346048592,78.67553331970142,0.967530314719148,452,1.4619565217391304,7.793103448275862,31.140597817999716,72.62761272753696,Karnataka,999500,19990.0,19950,6.104826201440556,Very High (>$5),0.7291593266916578,Very High,-0.05199227885816817
City-1346,27.52732387694165,-12.019767603216174,6.114349580846513,20.8201211086936,5.737724519549651,256,177,75.92536389717652,49,11.84724989202324,79.10485415674404,0.9291220023558948,433,1.4382022471910112,8.66,26.382400016721128,78.04854574332752,Tamil Nadu,913500,18270.0,17150,6.490495204661699,Very High (>$5),0.41590576685726416,Low,-0.05614339656261428
City-1347,25.526318905246328,-14.562131475784126,5.516722672129884,20.43511986632412,6.417921226423701,264,191,75.58070260752226,52,11.667562873038234,78.11478229368933,0.9371753734973832,455,1.375,8.584905660377359,25.189024888204443,82.62972719406231,Karnataka,966500,19330.0,18200,6.4708879026140185,Very High (>$5),0.48681665850380595,Medium,-0.05594429366536486
City-1348,26.861003427834994,-15.933863889481632,5.922849911888153,20.459813349536827,5.667756623593785,241,192,75.94433087189744,49,11.720491643506696,81.58063534850127,0.9454063813465968,433,1.2487046632124352,8.66,25.56558144476904,87.16236017838867,Maharashtra,921000,18420.0,17150,6.543783342631007,Very High (>$5),0.5389725450938723,Medium,-0.0566784846103385
City-1349,23.954145960756136,-14.313082052023312,6.439968659300494,22.82093641672305,5.716308597884747,272,189,76.39397649045684,58,11.154062047519089,76.77142592298563,0.9602037764723708,461,1.431578947368421,7.813559322033898,34.814743456040866,72.40892008490837,Gujarat,1019500,20390.0,20300,6.119622014541976,Very High (>$5),0.6769824004852194,High,-0.052161183810889765
City-1350,23.9836117492836,-14.146024579641876,6.045834914330824,19.03766413409684,5.9027222431642965,274,187,73.26550157515994,53,11.01535523243578,75.28591186661248,0.9192792733352492,461,1.4574468085106382,8.537037037037036,20.601637871187236,85.7236354425869,Gujarat,978500,19570.0,18550,6.427621904768353,Very High (>$5),0.35782501631581726,Low,-0.055500650315230396
City-1351,23.741536497276147,-12.714754354225446,6.425302151099306,21.835971375957783,5.717694463237496,254,176,75.94612851036936,57,12.682936761316451,80.11524750289026,0.9769155228720996,430,1.4350282485875707,7.413793103448276,33.00547244183673,86.6860822833498,Maharashtra,974000,19480.0,19950,5.949075257832018,Very High (>$5),0.7988837775748591,Very High,-0.05016329711883855
City-1352,24.58726045954894,-14.465045394790868,5.96673794190982,19.001256509786977,6.0723505392419925,248,194,74.70204777465509,46,11.457637458364747,81.7099861847776,0.9297696714628564,442,1.2717948717948717,9.404255319148936,28.6801311285859,86.32841089064132,Gujarat,907000,18140.0,16100,6.864593379043334,Very High (>$5),0.41177380029622934,Low,-0.0597243146665906
City-1353,24.940434612592757,-16.7823345111244,6.115251182053032,21.549939382178582,5.507105890906982,256,199,75.47869230519471,53,12.87487410122536,77.00707402571896,0.9340651397370406,455,1.28,8.425925925925926,26.579231287843857,80.7082871372382,Gujarat,978500,19570.0,18550,6.427621904768353,Very High (>$5),0.4677608217981123,Medium,-0.055500650315230396
City-1354,26.581856319259025,-16.508913041303277,6.492670574798247,21.032433789994503,5.803139410011471,268,185,75.72849204476617,45,11.104930924855278,80.2374708226205,0.9169471488344352,453,1.4408602150537635,9.847826086956522,30.878864906227047,80.59641308869415,Gujarat,905500,18110.0,15750,7.0055349263087585,Very High (>$5),0.3107296142852745,Very Low,-0.06097424084965538
City-1355,23.600667504391435,-16.117976520285346,5.993395897817578,19.28854860557021,5.712998275048949,264,186,76.09100588169625,55,12.921513702027267,76.8591707715659,0.9443555578167854,450,1.411764705882353,8.035714285714286,27.300034121370544,76.06421266367646,Tamil Nadu,983000,19660.0,19250,6.222375131073098,Very High (>$5),0.550149659228881,Medium,-0.053312025710231054
City-1356,24.291317598524408,-13.975875604492336,5.572617955308936,19.719594874485463,5.934753375465611,275,179,75.72383088166347,52,13.712949372217125,77.65749232492621,0.9336130937341248,454,1.5277777777777777,8.566037735849056,33.10134857122491,83.04795764607576,Tamil Nadu,959500,19190.0,18200,6.424021668451268,Very High (>$5),0.461790043800554,Medium,-0.055463464685579035
City-1357,23.46342252720088,-15.183423463501972,5.693010323923182,19.178367582417483,6.201534409703714,258,184,73.72421625937827,45,12.745569510810997,81.28592867652803,0.9199615708577924,442,1.3945945945945946,9.608695652173912,33.51052796016888,78.62588036701864,Rajasthan,894000,17880.0,15750,6.916563472247409,Very High (>$5),0.3370979470794877,Low,-0.060191134997647305
City-1358,27.777670830958357,-15.53326280994037,5.917404481371346,19.9140951929266,6.261221529137322,256,193,73.07203015958196,54,13.41894068641199,76.12984429221525,0.9300881779615164,449,1.3195876288659794,8.163636363636364,26.32581390310183,81.5487614245659,Karnataka,977500,19550.0,18900,6.302144662678826,Very High (>$5),0.4413455168609735,Low,-0.05417957455205095
City-1359,23.81713583487133,-16.390583644576893,5.6105298995833,20.342371939992645,6.074176010003312,257,185,73.93901197672702,49,14.509641720984664,81.37978627920249,0.9408305038811404,442,1.381720430107527,8.84,24.152416958525773,76.56915807697591,Maharashtra,926500,18530.0,17150,6.582861310475167,Very High (>$5),0.507282806502001,Medium,-0.0570653766590924
City-1360,23.39015034474791,-16.30990495751827,6.221595291056885,19.621845155896064,5.896762155389045,264,179,74.29417042155825,47,13.005492127198671,78.43713005925797,0.9122051992746842,443,1.4666666666666666,9.229166666666666,28.885254928900434,82.62992928086278,Maharashtra,908500,18170.0,16450,6.729649344427502,Very High (>$5),0.2835434378627933,Very Low,-0.05847851592276545
City-1361,27.567696485587863,-14.71590319114404,5.910061217302935,20.23870880281313,5.95410984042346,240,179,74.90953172921994,48,13.39115182928481,75.6999926173359,0.8994155818214178,419,1.3333333333333333,8.551020408163266,33.685450184250364,84.48943035209098,Maharashtra,892500,17850.0,16800,6.473398593729879,Very High (>$5),0.19047636656929917,Very Low,-0.055969855881974194
City-1362,23.922628071599338,-13.524424892615254,5.511954878068444,22.184190825316577,6.44571202621135,248,195,76.06144727000738,55,11.092207162199047,75.33346842915314,0.9344421213579008,443,1.2653061224489797,7.910714285714286,23.159932835084998,70.92872513205633,Rajasthan,980500,19610.0,19250,6.206550168888273,Very High (>$5),0.47498317012422375,Medium,-0.0531372674666999
City-1363,23.6590674034957,-13.491176647635076,6.074198263210015,21.44370652215859,5.838240788394642,242,185,74.63650123701981,57,11.139620664034789,75.53997264933842,0.9434701691889804,427,1.3010752688172043,7.362068965517241,29.344498753452243,84.65859431148456,Tamil Nadu,975500,19510.0,19950,5.958237078044284,Very High (>$5),0.5500009004954783,Medium,-0.05027353122192053
City-1364,26.81353687881834,-16.51707833158152,5.527948938052786,19.454105497978823,6.35397783119583,246,178,74.60419614105415,58,13.3157779955594,80.56607225389655,0.9823100858786902,424,1.3743016759776536,7.186440677966102,29.47340330138781,78.80593063580615,Rajasthan,977000,19540.0,20300,5.8645127103555765,Very High (>$5),0.845122719404783,Very High,-0.049129588557029896
City-1365,24.88585042303193,-12.957344346764852,6.4792936339128575,19.59723516952429,5.561176924576719,249,183,75.12939616253409,52,12.914848339850897,78.0547072327022,0.9361879565538378,432,1.3532608695652173,8.150943396226415,30.996695336229216,84.89331818180449,Maharashtra,939500,18790.0,18200,6.290118142271982,Very High (>$5),0.47815565757018175,Medium,-0.054050186470835634
City-1366,23.490149600865728,-14.24637160241755,6.118264018589292,22.30509414455877,5.773104983101043,252,194,74.06995834450348,46,11.051419490697556,80.79077424126118,0.9222573321833206,446,1.2923076923076924,9.48936170212766,21.9735152769089,76.62603412682029,Karnataka,911000,18220.0,16100,6.894867219744738,Very High (>$5),0.3571374929170636,Low,-0.05999710454214081
City-1367,25.0226978368403,-15.360772313082986,5.557705302210887,19.01830892811744,5.842281943136563,274,199,74.99520493381846,50,12.884452190237946,77.77090546364222,0.92285470730587,473,1.37,9.27450980392157,30.73737447023133,75.5808097076607,Gujarat,972500,19450.0,17500,6.771501318886516,Very High (>$5),0.3761371582978788,Low,-0.0588702036817625
City-1368,25.150286818756417,-12.565734169248122,5.535443264162807,21.03584498725376,5.706743099219466,247,186,76.19398115452414,53,11.36810853351616,75.11161698687533,0.9218497621206456,433,1.320855614973262,8.018518518518519,33.63548780998462,86.30121465034445,Tamil Nadu,950000,19000.0,18550,6.240409616279953,Very High (>$5),0.37637988820336726,Low,-0.053510103559992764
City-1369,27.558822682791625,-15.850251322484334,5.835966562348461,22.11485139749657,5.930955324996587,264,190,75.156113442898,45,11.560682372435576,75.63086086187687,0.8840303757219227,454,1.382198952879581,9.869565217391305,22.695246633053628,73.02338535096803,Tamil Nadu,909000,18180.0,15750,7.032613194936125,Very High (>$5),0.06695917141136304,Very Low,-0.061208644466715034
City-1370,26.728341400050763,-15.084914938557882,6.061468677966168,19.42164819314865,6.25971962623115,251,197,75.18303832031982,58,13.158585518081486,79.52857291893174,0.9770308262961822,448,1.2676767676767677,7.593220338983051,23.563149873858166,84.88424650572287,Rajasthan,1010500,20210.0,20300,6.065598867773092,Very High (>$5),0.8033298832020329,Very High,-0.0515404819552635
City-1371,23.16344821838787,-14.962237916806478,5.656813535200961,22.676790761978417,5.9006257353728655,242,179,73.9953794353079,54,13.352820805424289,79.6693404114234,0.9544628467100912,421,1.3444444444444446,7.654545454545454,34.570926410624594,77.68041145018807,Tamil Nadu,942500,18850.0,18900,6.0764924241174345,Very High (>$5),0.6254899167294508,High,-0.05166653243057773
City-1372,24.57936562484759,-14.724690306514509,6.206139886161878,19.83003876614232,5.840107377714682,266,190,73.07083985593025,56,13.243902107021524,79.8060642821183,0.9647640971413892,456,1.3926701570680629,8.0,22.714654290642347,78.2819088510252,Maharashtra,999000,19980.0,19600,6.210732480322833,Very High (>$5),0.7085733168838032,Very High,-0.05318354015448201
City-1373,26.44723909329059,-14.587693370531834,5.765157931074953,20.585201557253463,6.495077984966566,264,177,75.66580710000062,45,14.32411086730806,77.79971331560753,0.9003447479329761,441,1.4831460674157304,9.58695652173913,32.81577640054368,74.16936562978968,Maharashtra,889500,17790.0,15750,6.881748555440796,Very High (>$5),0.18668163706101717,Very Low,-0.05987919027340363
City-1374,23.77076993266147,-12.734603308399132,5.947202815670383,20.18390337302523,5.605567773310808,244,180,76.26142475036282,56,12.525760291348684,77.39236746353563,0.9530359230037796,424,1.3480662983425415,7.43859649122807,27.384167846720523,79.4608440123803,Rajasthan,962000,19240.0,19600,5.980705351421988,Very High (>$5),0.6182277661353464,High,-0.05054243751337938
City-1375,26.22482621381208,-15.121557018514858,5.956312561553247,22.52094417324852,5.718091842858389,262,194,76.44768233232197,49,14.22658202306841,76.83134496358973,0.9143736436509616,456,1.3435897435897435,9.12,23.708466116047656,74.50422392552423,Maharashtra,945000,18900.0,17150,6.714305384132792,Very High (>$5),0.3064748344968593,Very Low,-0.058333690304632146
City-1376,26.65128750963844,-15.8038599162611,5.580296342914446,21.958541389143143,5.991676782995144,268,188,73.18431234705953,47,13.64655000865251,79.89586915425534,0.9192490259445916,456,1.417989417989418,9.5,33.06124851908767,68.78538828483305,Karnataka,926000,18520.0,16450,6.8592793538138315,Very High (>$5),0.34089607195247407,Low,-0.05967618290522411
City-1377,27.569811773168915,-15.763462955718149,6.30989443263834,20.946542289507697,6.18823216224314,260,196,75.56878213844533,47,13.421598887285576,79.52558674211538,0.9223329019747784,456,1.3197969543147208,9.5,26.679578825039982,73.43997210688713,Rajasthan,930000,18600.0,16450,6.888909070244994,Very High (>$5),0.3570732367880236,Low,-0.059943606672613066
City-1378,24.12806054896927,-16.699937158808307,5.864747335706443,19.445267007269727,6.131253149633787,262,182,75.29072687625109,45,13.27416652408507,81.63766367955495,0.9251447701984948,444,1.4316939890710383,9.652173913043478,27.72226030894535,68.12758086813182,Karnataka,895000,17900.0,15750,6.924300120426657,Very High (>$5),0.3739771184087891,Low,-0.060260030052200944
City-1379,27.31029847944213,-12.45987087136496,6.24572281350108,20.68197742236905,5.848458330098643,248,198,75.4375134646007,48,11.004781738123556,80.92862855645049,0.9359477744185792,446,1.2462311557788945,9.10204081632653,25.388500540996485,87.56709574113714,Gujarat,929000,18580.0,16800,6.738137023613511,Very High (>$5),0.46354680349973987,Medium,-0.05855834445286005
City-1380,26.953057223274364,-15.61572470106077,5.749780106673176,19.273995533148376,5.531032861764678,269,195,75.24391525642555,51,11.81197403397293,76.35126894704621,0.9185579823253568,464,1.3724489795918366,8.923076923076923,28.894262771523913,87.31494419639495,Karnataka,969500,19390.0,17850,6.618247420394654,Very High (>$5),0.3468123516450118,Low,-0.057411775610154286
